"pitch_type","pitch_name","pitches","average_velocity","average_horizontal_break","average_induced_vertical_break","date","rolling_days","trend_method","source_through","generated_at_utc"
"FS","Splitter",1801,86.4650749583565,9.3129927817879,3.09739033870072,2026-05-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",930,82.1743010752688,-6.01731182795699,-9.68440860215054,2026-05-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",73,71.413698630137,0.60958904109589,0.752054794520548,2026-05-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9116,93.971687143484,5.79467968407196,7.48256910925845,2026-05-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7065,85.9829157820241,-1.42141542816702,1.42700636942675,2026-05-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4673,82.7494543120051,-6.0539268136101,0.853798416434838,2026-05-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",262,81.7148854961832,1.31679389312977,-4.73778625954198,2026-05-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",2,45.6,-10.05,11.05,2026-05-08,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6125,86.175412244898,4.3562612244898,4.02081632653061,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",16,70.50625,-15.4,-5.5125,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3628,79.9017364939361,-4.49746416758545,-10.4077728776185,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",108,42.7518518518519,-0.465740740740741,16.6805555555556,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",23,67.0130434782609,8.52173913043478,12.2130434782609,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4231,89.7496809264949,-1.27995745686599,8.2171354289766,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16067,94.6422543100766,3.49642123607394,15.8714632476505,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",22,82.9454545454545,8.45909090909091,-0.595454545454545,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1746,86.2872279495991,9.39536082474227,3.24129438717068,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",939,81.968583599574,-6.82279020234292,-10.2050053248136,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",73,71.413698630137,0.60958904109589,0.752054794520548,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9262,93.966637875189,6.10570071258907,7.50179226948823,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7019,86.0512751104146,-1.48126513748397,1.48888730588403,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4633,82.7365206129937,-6.04379451759119,0.708698467515649,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",290,81.8006896551724,1.94655172413793,-4.61034482758621,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",2,45.6,-10.05,11.05,2026-05-09,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6177,86.2086125951109,4.11542820139226,4.08109114456856,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",10,71.24,-17.38,-7.07,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3572,79.9687290033595,-4.39526875699888,-10.370548712206,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",108,42.7518518518519,-0.465740740740741,16.6805555555556,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",23,67.0130434782609,8.52173913043478,12.2130434782609,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4290,89.8334032634033,-1.29375291375291,8.3541724941725,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",15998,94.6785410676335,3.51693961745218,15.9386110763845,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",9,84.2444444444445,3.46666666666667,-1.61111111111111,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1734,86.3926182237601,9.81799307958478,3.19694348327566,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",940,82.1742553191489,-6.96351063829787,-10.2570212765957,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",73,71.413698630137,0.60958904109589,0.752054794520548,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9152,94.0516499125874,5.99969405594406,7.54966127622378,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",6887,86.1737331203717,-1.45385508929868,1.49613765064614,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4624,82.8212370242215,-6.28386678200692,0.819290657439446,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",243,82.0888888888889,0.983539094650206,-4.75144032921811,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",2,45.6,-10.05,11.05,2026-05-10,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6090,86.2055665024631,4.2567816091954,4.15633825944171,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",10,71.24,-17.38,-7.07,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3464,80.0235277136259,-4.50418591224018,-10.4132794457275,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",108,42.7518518518519,-0.465740740740741,16.6805555555556,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",23,67.0130434782609,8.52173913043478,12.2130434782609,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4148,89.7931533269045,-1.31104146576663,8.34679363548698,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",15851,94.6403823102643,3.58071415052678,15.9422181565832,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",20,85.18,3.22,-2.8,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1784,86.3542600896861,9.93738789237668,3.24854260089686,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",917,82.1068702290076,-7.17633587786259,-10.3431842966194,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",73,71.413698630137,0.60958904109589,0.752054794520548,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9031,94.0519765253017,6.42931015391429,7.56086812091684,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",6766,86.1225982855454,-1.44299438368312,1.5019213715637,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4643,82.8262976523799,-6.32468231746715,0.779776006892096,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",276,81.9039855072464,-0.407246376811594,-5.26050724637681,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",2,45.6,-10.05,11.05,2026-05-11,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6141,86.2386907669761,4.50911903598762,4.1933072789448,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",10,71.24,-17.38,-7.07,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3418,80.1101521357519,-4.35746050321826,-10.3830017554125,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",107,43.2252336448598,-0.485981308411215,16.4831775700935,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",27,68.4296296296296,8.27777777777778,13.1518518518519,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4044,89.8116963402572,-1.23338278931751,8.22569238377844,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16063,94.6419286559173,3.63168150407769,15.9140820519206,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",20,85.18,3.22,-2.8,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1653,86.5910465819722,9.78620689655172,3.14349667271627,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",875,81.9666285714286,-6.90445714285714,-10.3918857142857,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",80,72.3675,0.315,0.56375,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9252,94.099448767834,6.87073065283182,7.48438175529615,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",6837,86.0428843059822,-1.441290039491,1.39666520403686,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4612,82.8370121422376,-6.54193408499566,0.885884648742411,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",242,81.5855371900826,-0.823553719008264,-5.34090909090909,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,51.9,-13.4,-5.6,2026-05-12,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6225,86.2213975903614,4.33150200803213,4.10369477911647,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",11,71.3545454545455,-16.8,-7.82727272727273,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3463,80.0471556453942,-4.15437481952065,-10.4352006930407,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",103,43.2300970873786,-0.522330097087379,16.4436893203884,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",26,69.1846153846154,8.54230769230769,12.9692307692308,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4025,89.8905341614907,-1.18613664596273,8.33421118012422,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16309,94.6673493163284,3.61417622171807,15.944907719664,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",20,85.18,3.22,-2.8,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1619,86.4754786905497,9.44996911673873,3.20247066090179,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",829,81.9857659831122,-6.72412545235223,-9.99806996381182,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",34,72.0529411764706,-1.10882352941176,0.923529411764706,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9331,94.0484513985639,6.62823920265781,7.37119279819955,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7048,86.1076901248581,-1.46278376844495,1.32021850170261,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4681,82.8850672933134,-6.31330912198248,0.945161290322581,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",265,81.5267924528302,-0.62188679245283,-5.12641509433962,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,51.9,-13.4,-5.6,2026-05-13,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6177,86.2627003399708,4.2501052290756,4.03464464950623,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",12,71.6583333333333,-16.9416666666667,-8.61666666666667,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3439,80.0553067752254,-4.49025879616168,-10.4191625472521,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",84,44.825,-1.3547619047619,14.4535714285714,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",47,73.4957446808511,8.2531914893617,14.8744680851064,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4050,89.8781234567901,-1.16175308641975,8.2236049382716,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16310,94.7269098712446,3.43721643163703,15.8845800122624,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",20,85.18,3.22,-2.8,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1566,86.37030651341,9.0720945083014,3.17886334610473,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",831,82.1613718411552,-6.49735258724428,-9.82587244283995,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",39,73.0435897435897,-1.13333333333333,0.607692307692308,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9300,94.0511612903226,6.44894623655914,7.38972043010753,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7121,86.1071338295183,-1.41815756214015,1.30307541075692,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4641,82.9783882783883,-5.97282913165266,0.796767937944408,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",273,81.7208791208791,1.5992673992674,-4.96703296703297,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,51.9,-13.4,-5.6,2026-05-14,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6078,86.3387298453439,4.44142810134913,3.86377097729516,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",12,71.6583333333333,-16.9416666666667,-8.61666666666667,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3415,80.1704831625183,-4.74292825768668,-10.389224011713,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",80,45.06625,-1.45375,14.16875,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",47,73.4957446808511,8.2531914893617,14.8744680851064,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4173,89.9153127246585,-1.28674814282291,8.31524083393242,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16187,94.7336381046519,3.59581145363563,15.8770803731389,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",20,85.18,3.22,-2.8,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FS","Splitter",1613,86.3057656540608,9.13434593924364,3.25263484190949,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KC","Knuckle Curve",874,82.200114416476,-6.9637299771167,-10.070938215103,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"KN","Knuckle Ball",32,77.025,-0.99375,-0.025,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SI","Sinker",9284,94.0982335200345,6.76576906505816,7.41963593278759,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SL","Slider",7034,86.1845749218084,-1.47844754051749,1.23849872050043,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"ST","Sweeper",4629,82.9357960682653,-5.98429466407431,0.648930654569021,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"SV","Slurve",257,81.7587548638132,1.14396887159533,-5.36381322957198,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"UN","Unknown",1,51.9,-13.4,-5.6,2026-05-15,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CH","Changeup",6216,86.2929536679537,4.42170205920206,3.95440797940798,2026-05-16,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CS","Slow Curve",7,73.4,-16.5285714285714,-11.9285714285714,2026-05-16,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"CU","Curveball",3415,80.247262079063,-4.54462664714495,-10.3242459736457,2026-05-16,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"EP","Eephus",61,47.2901639344262,-1.08196721311475,12.6540983606557,2026-05-16,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FA","Fastball",46,75.3413043478261,9.47608695652174,15.0391304347826,2026-05-16,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FC","Cutter",4289,89.960340405689,-1.34010258801585,8.37840988575426,2026-05-16,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FF","Four-Seam Fastball",16093,94.7267445473187,3.66908593798546,15.9305722985149,2026-05-16,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
"FO","Forkball",11,85.9454545454545,3.01818181818182,-3.77272727272727,2026-05-16,14,"calendar_day_rolling_pitch_quality_v1","2026-08-29","2026-08-30 14:45:15 UTC"
