"story_id","category","subject","team","headline","evidence","source_score","confidence","destination","story_score","story_score_method","category_rank","daily_shortlist","queue_rank"
"hitter_form_665862","hitter_form","Jazz Chisholm Jr.","New York Yankees","Jazz Chisholm Jr. is changing the recent-performance baseline","Recent OPS 0.779; change +0.079.",58,0.315,"today.html",53.2,"cross_product_editorial_queue_v1",59,FALSE,1163
"pitch_identity_681810_ST","pitch_identity","Austin Warren","New York Mets","Austin Warren's Sweeper: 85.0 mph, 23.3% whiffs","Pitch quality score 53.4.",53.4,0.524,"pitch-lab.html",53.2,"cross_product_editorial_queue_v1",472,FALSE,1164
"pitch_identity_683004_CH","pitch_identity","Jack Leiter","Texas Rangers","Jack Leiter's Changeup: 90.0 mph, 30.4% whiffs","Pitch quality score 53.1.",53.1,0.536,"pitch-lab.html",53.2,"cross_product_editorial_queue_v1",473,FALSE,1165
"hitter_form_681481","hitter_form","Kerry Carpenter","Detroit Tigers","Kerry Carpenter is changing the recent-performance baseline","Recent OPS 0.974; change +0.220.",58.9,0.265,"today.html",53.1,"cross_product_editorial_queue_v1",60,FALSE,1166
"hitter_form_678882","hitter_form","Ceddanne Rafaela","Boston Red Sox","Ceddanne Rafaela is changing the recent-performance baseline","Recent OPS 0.966; change +0.207.",58.2,0.296,"today.html",53.1,"cross_product_editorial_queue_v1",61,FALSE,1167
"pitch_identity_673540_FF","pitch_identity","Kodai Senga","New York Mets","Kodai Senga's Four-Seam Fastball: 96.1 mph, 18.8% whiffs","Pitch quality score 55.8.",55.8,0.408,"pitch-lab.html",53.1,"cross_product_editorial_queue_v1",474,FALSE,1168
"pitcher_form_607536","pitcher_form","Kyle Freeland","Colorado Rockies","Kyle Freeland is changing the contact-quality conversation","Recent OPS allowed 0.844; change -0.133.",55.2,0.435,"today.html",53.1,"cross_product_editorial_queue_v1",61,FALSE,1169
"hitter_form_687401","hitter_form","Joey Ortiz","Milwaukee Brewers","Joey Ortiz is changing the recent-performance baseline","Recent OPS 0.748; change +0.230.",59.4,0.237,"today.html",53,"cross_product_editorial_queue_v1",62,FALSE,1170
"hitter_form_645277","hitter_form","Ozzie Albies","Atlanta Braves","Ozzie Albies is changing the recent-performance baseline","Recent OPS 0.843; change +0.083.",57.7,0.315,"today.html",53,"cross_product_editorial_queue_v1",63,FALSE,1171
"hitter_form_683737","hitter_form","Michael Busch","Chicago Cubs","Michael Busch is changing the recent-performance baseline","Recent OPS 0.947; change +0.194.",57.2,0.338,"today.html",53,"cross_product_editorial_queue_v1",64,FALSE,1172
"offensive_race_573262","offensive_race","Mike Yastrzemski","Atlanta Braves","Mike Yastrzemski is building one of baseball's strongest offensive cases","OPS 0.675; race score 50.0.",50,0.667,"races.html",53,"cross_product_editorial_queue_v1",171,FALSE,1173
"pitch_identity_669302_CU","pitch_identity","Logan Gilbert","Seattle Mariners","Logan Gilbert's Curveball: 80.4 mph, 33.3% whiffs","Pitch quality score 56.2.",56.2,0.387,"pitch-lab.html",53,"cross_product_editorial_queue_v1",475,FALSE,1174
"pitch_identity_622554_ST","pitch_identity","Seranthony Dom<U+00ED>nguez","Chicago White Sox","Seranthony Dom<U+00ED>nguez's Sweeper: 84.9 mph, 21.4% whiffs","Pitch quality score 55.6.",55.6,0.412,"pitch-lab.html",53,"cross_product_editorial_queue_v1",476,FALSE,1175
"pitch_identity_669372_SI","pitch_identity","J.T. Ginn","Athletics","J.T. Ginn's Sinker: 94.1 mph, 21.4% whiffs","Pitch quality score 50.2.",50.2,0.658,"pitch-lab.html",53,"cross_product_editorial_queue_v1",477,FALSE,1176
"pitch_identity_676106_FF","pitch_identity","Emerson Hancock","Seattle Mariners","Emerson Hancock's Four-Seam Fastball: 95.2 mph, 21.5% whiffs","Pitch quality score 49.3.",49.3,0.7,"pitch-lab.html",53,"cross_product_editorial_queue_v1",478,FALSE,1177
"pitcher_form_621112","pitcher_form","Paul Blackburn","New York Yankees","Paul Blackburn is changing the contact-quality conversation","Recent OPS allowed 0.652; change -0.010.",60.5,0.187,"today.html",53,"cross_product_editorial_queue_v1",62,FALSE,1178
"pitch_identity_693645_FC","pitch_identity","Cam Schlittler","New York Yankees","Cam Schlittler's Cutter: 94.2 mph, 19.5% whiffs","Pitch quality score 50.3.",50.3,0.649,"pitch-lab.html",52.9,"cross_product_editorial_queue_v1",479,FALSE,1179
"pitcher_form_621111","pitcher_form","Walker Buehler","San Diego Padres","Walker Buehler is changing the contact-quality conversation","Recent OPS allowed 0.715; change +0.039.",55.8,0.398,"today.html",52.9,"cross_product_editorial_queue_v1",63,FALSE,1180
"run_prevention_642528","run_prevention","Jonathan Lo<U+00E1>isiga","Arizona Diamondbacks","Jonathan Lo<U+00E1>isiga is suppressing offense at an elite rate","OPS allowed 0.649; race score 53.3.",53.3,0.51,"races.html",52.9,"cross_product_editorial_queue_v1",206,FALSE,1181
"hitter_form_669016","hitter_form","Brandon Marsh","Philadelphia Phillies","Brandon Marsh is changing the recent-performance baseline","Recent OPS 0.954; change +0.141.",57.1,0.333,"today.html",52.8,"cross_product_editorial_queue_v1",65,FALSE,1182
"offensive_race_696285","offensive_race","Jacob Young","Washington Nationals","Jacob Young is building one of baseball's strongest offensive cases","OPS 0.682; race score 49.0.",49,0.703,"races.html",52.8,"cross_product_editorial_queue_v1",172,FALSE,1183
"offensive_race_672695","offensive_race","Geraldo Perdomo","Arizona Diamondbacks","Geraldo Perdomo is building one of baseball's strongest offensive cases","OPS 0.709; race score 48.1.",48.1,0.74,"races.html",52.8,"cross_product_editorial_queue_v1",173,FALSE,1184
"pitch_identity_621381_SL","pitch_identity","Matt Strahm","Kansas City Royals","Matt Strahm's Slider: 81.0 mph, 25.0% whiffs","Pitch quality score 56.8.",56.8,0.346,"pitch-lab.html",52.8,"cross_product_editorial_queue_v1",480,FALSE,1185
"pitch_identity_669373_SL","pitch_identity","Tarik Skubal","Detroit Tigers","Tarik Skubal's Slider: 89.5 mph, 31.9% whiffs","Pitch quality score 56.8.",56.8,0.346,"pitch-lab.html",52.8,"cross_product_editorial_queue_v1",481,FALSE,1186
"pitch_identity_605280_CH","pitch_identity","Clay Holmes","New York Mets","Clay Holmes's Changeup: 88.9 mph, 31.0% whiffs","Pitch quality score 56.2.",56.2,0.373,"pitch-lab.html",52.8,"cross_product_editorial_queue_v1",482,FALSE,1187
"pitch_identity_689296_CH","pitch_identity","Anthony Nunez","Baltimore Orioles","Anthony Nunez's Changeup: 87.3 mph, 33.8% whiffs","Pitch quality score 55.7.",55.7,0.396,"pitch-lab.html",52.8,"cross_product_editorial_queue_v1",483,FALSE,1188
"pitch_identity_656492_SI","pitch_identity","Foster Griffin","Washington Nationals","Foster Griffin's Sinker: 91.1 mph, 21.2% whiffs","Pitch quality score 55.4.",55.4,0.41,"pitch-lab.html",52.8,"cross_product_editorial_queue_v1",484,FALSE,1189
"pitch_identity_668674_SL","pitch_identity","Lucas Erceg","Kansas City Royals","Lucas Erceg's Slider: 84.5 mph, 25.7% whiffs","Pitch quality score 54.6.",54.6,0.446,"pitch-lab.html",52.8,"cross_product_editorial_queue_v1",485,FALSE,1190
"pitch_identity_663554_FF","pitch_identity","Casey Mize","Detroit Tigers","Casey Mize's Four-Seam Fastball: 93.3 mph, 22.1% whiffs","Pitch quality score 52.6.",52.6,0.538,"pitch-lab.html",52.8,"cross_product_editorial_queue_v1",486,FALSE,1191
"pitch_identity_669432_CH","pitch_identity","Trevor Rogers","Baltimore Orioles","Trevor Rogers's Changeup: 87.1 mph, 23.1% whiffs","Pitch quality score 52.0.",52,0.562,"pitch-lab.html",52.8,"cross_product_editorial_queue_v1",487,FALSE,1192
"pitch_identity_656641_FF","pitch_identity","Jacob Latz","Texas Rangers","Jacob Latz's Four-Seam Fastball: 94.3 mph, 21.0% whiffs","Pitch quality score 51.9.",51.9,0.57,"pitch-lab.html",52.8,"cross_product_editorial_queue_v1",488,FALSE,1193
"run_prevention_681867","run_prevention","Cooper Criswell","Seattle Mariners","Cooper Criswell is suppressing offense at an elite rate","OPS allowed 0.682; race score 52.4.",52.4,0.548,"races.html",52.8,"cross_product_editorial_queue_v1",207,FALSE,1194
"run_prevention_687570","run_prevention","Connor Prielipp","Minnesota Twins","Connor Prielipp is suppressing offense at an elite rate","OPS allowed 0.725; race score 49.3.",49.3,0.686,"races.html",52.8,"cross_product_editorial_queue_v1",208,FALSE,1195
"offensive_race_686681","offensive_race","Michael Massey","Kansas City Royals","Michael Massey is building one of baseball's strongest offensive cases","OPS 0.736; race score 50.6.",50.6,0.623,"races.html",52.7,"cross_product_editorial_queue_v1",174,FALSE,1196
"pitch_identity_669022_CH","pitch_identity","MacKenzie Gore","Texas Rangers","MacKenzie Gore's Changeup: 86.8 mph, 28.6% whiffs","Pitch quality score 55.9.",55.9,0.381,"pitch-lab.html",52.7,"cross_product_editorial_queue_v1",489,FALSE,1197
"pitch_identity_681347_CU","pitch_identity","Mike Burrows","Houston Astros","Mike Burrows's Curveball: 79.3 mph, 27.5% whiffs","Pitch quality score 53.8.",53.8,0.479,"pitch-lab.html",52.7,"cross_product_editorial_queue_v1",490,FALSE,1198
"pitch_identity_621111_FC","pitch_identity","Walker Buehler","San Diego Padres","Walker Buehler's Cutter: 90.1 mph, 17.6% whiffs","Pitch quality score 51.3.",51.3,0.593,"pitch-lab.html",52.7,"cross_product_editorial_queue_v1",491,FALSE,1199
"run_prevention_689296","run_prevention","Anthony Nunez","Baltimore Orioles","Anthony Nunez is suppressing offense at an elite rate","OPS allowed 0.717; race score 51.2.",51.2,0.597,"races.html",52.7,"cross_product_editorial_queue_v1",209,FALSE,1200
"pitcher_form_664126","pitcher_form","Pete Fairbanks","Miami Marlins","Pete Fairbanks is changing the contact-quality conversation","Recent OPS allowed 0.734; change -0.081.",59.5,0.213,"today.html",52.6,"cross_product_editorial_queue_v1",64,FALSE,1201
"hitter_form_678246","hitter_form","Miguel Vargas","Chicago White Sox","Miguel Vargas is changing the recent-performance baseline","Recent OPS 0.980; change +0.148.",56.5,0.342,"today.html",52.5,"cross_product_editorial_queue_v1",66,FALSE,1202
"hitter_form_672640","hitter_form","Otto Lopez","Miami Marlins","Otto Lopez is changing the recent-performance baseline","Recent OPS 0.984; change +0.175.",56.2,0.355,"today.html",52.5,"cross_product_editorial_queue_v1",67,FALSE,1203
"milestone_664023","milestone","Ian Happ","Chicago Cubs","Ian Happ is 11 home runs from 200","Career estimate   189.",47.6,0.75,"history.html",52.5,"cross_product_editorial_queue_v1",36,FALSE,1204
"offensive_race_672580","offensive_race","Maikel Garcia","Kansas City Royals","Maikel Garcia is building one of baseball's strongest offensive cases","OPS 0.701; race score 47.9.",47.9,0.736,"races.html",52.5,"cross_product_editorial_queue_v1",175,FALSE,1205
"pitch_identity_668678_SL","pitch_identity","Zac Gallen","Arizona Diamondbacks","Zac Gallen's Slider: 88.6 mph, 28.8% whiffs","Pitch quality score 51.9.",51.9,0.552,"pitch-lab.html",52.5,"cross_product_editorial_queue_v1",492,FALSE,1206
"pitcher_form_643511","pitcher_form","Tyler Rogers","Toronto Blue Jays","Tyler Rogers is changing the contact-quality conversation","Recent OPS allowed 0.372; change -0.127.",60.1,0.18,"today.html",52.5,"cross_product_editorial_queue_v1",65,FALSE,1207
"pitcher_form_695418","pitcher_form","Brad Lord","Washington Nationals","Brad Lord is changing the contact-quality conversation","Recent OPS allowed 0.421; change -0.162.",58.6,0.248,"today.html",52.5,"cross_product_editorial_queue_v1",66,FALSE,1208
"pitcher_form_607074","pitcher_form","Carlos Rod<U+00F3>n","New York Yankees","Carlos Rod<U+00F3>n is changing the contact-quality conversation","Recent OPS allowed 0.494; change -0.115.",56.9,0.324,"today.html",52.5,"cross_product_editorial_queue_v1",67,FALSE,1209
"hitter_form_647304","hitter_form","Josh Naylor","Seattle Mariners","Josh Naylor is changing the recent-performance baseline","Recent OPS 0.808; change +0.155.",56.4,0.342,"today.html",52.4,"cross_product_editorial_queue_v1",68,FALSE,1210
"offensive_race_663968","offensive_race","Jake Mangum","Pittsburgh Pirates","Jake Mangum is building one of baseball's strongest offensive cases","OPS 0.729; race score 50.6.",50.6,0.608,"races.html",52.4,"cross_product_editorial_queue_v1",176,FALSE,1211
"offensive_race_666182","offensive_race","Bo Bichette","New York Mets","Bo Bichette is building one of baseball's strongest offensive cases","OPS 0.646; race score 47.3.",47.3,0.756,"races.html",52.4,"cross_product_editorial_queue_v1",177,FALSE,1212
"pitch_identity_663855_ST","pitch_identity","Jordan Hicks","Chicago White Sox","Jordan Hicks's Sweeper: 87.4 mph, 37.1% whiffs","Pitch quality score 56.5.",56.5,0.338,"pitch-lab.html",52.4,"cross_product_editorial_queue_v1",493,FALSE,1213
"pitch_identity_519242_CH","pitch_identity","Chris Sale","Atlanta Braves","Chris Sale's Changeup: 88.0 mph, 31.6% whiffs","Pitch quality score 54.8.",54.8,0.415,"pitch-lab.html",52.4,"cross_product_editorial_queue_v1",494,FALSE,1214
"pitcher_form_615698","pitcher_form","Cal Quantrill","Texas Rangers","Cal Quantrill is changing the contact-quality conversation","Recent OPS allowed 0.551; change -0.085.",60,0.18,"today.html",52.4,"cross_product_editorial_queue_v1",68,FALSE,1215
"pitcher_form_547179","pitcher_form","Michael Lorenzen","Colorado Rockies","Michael Lorenzen is changing the contact-quality conversation","Recent OPS allowed 0.904; change -0.047.",57.5,0.291,"today.html",52.4,"cross_product_editorial_queue_v1",69,FALSE,1216
"run_prevention_702275","run_prevention","JR Ritchie","Atlanta Braves","JR Ritchie is suppressing offense at an elite rate","OPS allowed 0.659; race score 51.4.",51.4,0.569,"races.html",52.4,"cross_product_editorial_queue_v1",210,FALSE,1217
"pitch_identity_669270_FC","pitch_identity","Joel Kuhnel","Milwaukee Brewers","Joel Kuhnel's Cutter: 91.1 mph, 32.6% whiffs","Pitch quality score 56.5.",56.5,0.333,"pitch-lab.html",52.3,"cross_product_editorial_queue_v1",495,FALSE,1218
"pitch_identity_621111_SL","pitch_identity","Walker Buehler","San Diego Padres","Walker Buehler's Slider: 86.7 mph, 25.0% whiffs","Pitch quality score 56.2.",56.2,0.346,"pitch-lab.html",52.3,"cross_product_editorial_queue_v1",496,FALSE,1219
"pitch_identity_676917_FF","pitch_identity","Cade Cavalli","Washington Nationals","Cade Cavalli's Four-Seam Fastball: 96.6 mph, 17.0% whiffs","Pitch quality score 48.7.",48.7,0.687,"pitch-lab.html",52.3,"cross_product_editorial_queue_v1",497,FALSE,1220
"pitcher_form_690997","pitcher_form","Nolan McLean","New York Mets","Nolan McLean is changing the contact-quality conversation","Recent OPS allowed 0.494; change -0.153.",57.3,0.296,"today.html",52.3,"cross_product_editorial_queue_v1",70,FALSE,1221
"run_prevention_691587","run_prevention","Eury P<U+00E9>rez","Miami Marlins","Eury P<U+00E9>rez is suppressing offense at an elite rate","OPS allowed 0.754; race score 47.8.",47.8,0.726,"races.html",52.3,"cross_product_editorial_queue_v1",211,FALSE,1222
"hitter_form_668939","hitter_form","Adley Rutschman","Baltimore Orioles","Adley Rutschman is changing the recent-performance baseline","Recent OPS 0.943; change +0.146.",57.5,0.281,"today.html",52.2,"cross_product_editorial_queue_v1",69,FALSE,1223
"hitter_form_672695","hitter_form","Geraldo Perdomo","Arizona Diamondbacks","Geraldo Perdomo is changing the recent-performance baseline","Recent OPS 0.833; change +0.151.",56.4,0.333,"today.html",52.2,"cross_product_editorial_queue_v1",70,FALSE,1224
"pitch_identity_656849_CU","pitch_identity","David Peterson","New York Mets","David Peterson's Curveball: 81.0 mph, 32.7% whiffs","Pitch quality score 55.2.",55.2,0.387,"pitch-lab.html",52.2,"cross_product_editorial_queue_v1",498,FALSE,1225
"pitch_identity_690953_FF","pitch_identity","Mick Abel","Minnesota Twins","Mick Abel's Four-Seam Fastball: 94.8 mph, 26.2% whiffs","Pitch quality score 54.1.",54.1,0.433,"pitch-lab.html",52.2,"cross_product_editorial_queue_v1",499,FALSE,1226
"pitch_identity_676974_CH","pitch_identity","Max Meyer","Miami Marlins","Max Meyer's Changeup: 87.4 mph, 36.8% whiffs","Pitch quality score 53.9.",53.9,0.443,"pitch-lab.html",52.2,"cross_product_editorial_queue_v1",500,FALSE,1227
"pitch_identity_669373_FF","pitch_identity","Tarik Skubal","Detroit Tigers","Tarik Skubal's Four-Seam Fastball: 96.7 mph, 15.1% whiffs","Pitch quality score 51.1.",51.1,0.573,"pitch-lab.html",52.2,"cross_product_editorial_queue_v1",501,FALSE,1228
"pitcher_form_682243","pitcher_form","Bryce Miller","Seattle Mariners","Bryce Miller is changing the contact-quality conversation","Recent OPS allowed 0.448; change -0.093.",56.7,0.315,"today.html",52.2,"cross_product_editorial_queue_v1",71,FALSE,1229
"hitter_form_666176","hitter_form","Jo Adell","Los Angeles Angels","Jo Adell is changing the recent-performance baseline","Recent OPS 0.822; change +0.156.",56,0.342,"today.html",52.1,"cross_product_editorial_queue_v1",71,FALSE,1230
"pitch_identity_669199_ST","pitch_identity","Lake Bachar","Miami Marlins","Lake Bachar's Sweeper: 86.3 mph, 38.2% whiffs","Pitch quality score 55.4.",55.4,0.371,"pitch-lab.html",52.1,"cross_product_editorial_queue_v1",502,FALSE,1231
"pitch_identity_681799_ST","pitch_identity","Ethan Roberts","Chicago Cubs","Ethan Roberts's Sweeper: 83.7 mph, 30.9% whiffs","Pitch quality score 54.6.",54.6,0.408,"pitch-lab.html",52.1,"cross_product_editorial_queue_v1",503,FALSE,1232
"pitch_identity_500779_FF","pitch_identity","Jose Quintana","Colorado Rockies","Jose Quintana's Four-Seam Fastball: 89.7 mph, 18.9% whiffs","Pitch quality score 52.5.",52.5,0.504,"pitch-lab.html",52.1,"cross_product_editorial_queue_v1",504,FALSE,1233
"pitch_identity_805123_FF","pitch_identity","AJ Blubaugh","Houston Astros","AJ Blubaugh's Four-Seam Fastball: 95.7 mph, 21.4% whiffs","Pitch quality score 48.8.",48.8,0.67,"pitch-lab.html",52.1,"cross_product_editorial_queue_v1",505,FALSE,1234
